# Interaction rate with the CMB
# log10(E/eV)	1/lambda_PP [1/Mpc]	1/lambda_ICS [1/Mpc]	1/lambda_DPP [1/Mpc]	1/lambda_TPP [1/Mpc]
20.300	2.733278e-02	1.686800e-02	8.172866e-03	2.654278e+01
20.310	2.676481e-02	1.651363e-02	8.172900e-03	2.659809e+01
20.320	2.620854e-02	1.616665e-02	8.172933e-03	2.665340e+01
20.330	2.566372e-02	1.582691e-02	8.172966e-03	2.670870e+01
20.340	2.513013e-02	1.549426e-02	8.172997e-03	2.676401e+01
20.350	2.460753e-02	1.516855e-02	8.173028e-03	2.681932e+01
20.360	2.409571e-02	1.484964e-02	8.173058e-03	2.687462e+01
20.370	2.359443e-02	1.453740e-02	8.173088e-03	2.692993e+01
20.380	2.310349e-02	1.423167e-02	8.173117e-03	2.698524e+01
20.390	2.262268e-02	1.393233e-02	8.173145e-03	2.704054e+01
20.400	2.215179e-02	1.363924e-02	8.173173e-03	2.709585e+01
20.410	2.169061e-02	1.335227e-02	8.173200e-03	2.715115e+01
20.420	2.123895e-02	1.307130e-02	8.173226e-03	2.720646e+01
20.430	2.079661e-02	1.279621e-02	8.173252e-03	2.726177e+01
20.440	2.036341e-02	1.252687e-02	8.173277e-03	2.731707e+01
20.450	1.993915e-02	1.226315e-02	8.173302e-03	2.737238e+01
20.460	1.952366e-02	1.200495e-02	8.173326e-03	2.742769e+01
20.470	1.911675e-02	1.175216e-02	8.173349e-03	2.748299e+01
20.480	1.871825e-02	1.150465e-02	8.173372e-03	2.753830e+01
20.490	1.832799e-02	1.126232e-02	8.173395e-03	2.759361e+01
20.500	1.794580e-02	1.102506e-02	8.173416e-03	2.764891e+01
20.510	1.757151e-02	1.079276e-02	8.173438e-03	2.770422e+01
20.520	1.720496e-02	1.056533e-02	8.173459e-03	2.775953e+01
20.530	1.684600e-02	1.034266e-02	8.173479e-03	2.781483e+01
20.540	1.649446e-02	1.012465e-02	8.173499e-03	2.787014e+01
20.550	1.615020e-02	9.911212e-03	8.173519e-03	2.792544e+01
20.560	1.581306e-02	9.702241e-03	8.173538e-03	2.798075e+01
20.570	1.548291e-02	9.497649e-03	8.173557e-03	2.803606e+01
20.580	1.515959e-02	9.297343e-03	8.173575e-03	2.809136e+01
20.590	1.484297e-02	9.101235e-03	8.173593e-03	2.814667e+01
20.600	1.453291e-02	8.909237e-03	8.173610e-03	2.820198e+01
20.610	1.422927e-02	8.721265e-03	8.173627e-03	2.825728e+01
20.620	1.393193e-02	8.537233e-03	8.173644e-03	2.831259e+01
20.630	1.364075e-02	8.357061e-03	8.173660e-03	2.836790e+01
20.640	1.335561e-02	8.180668e-03	8.173676e-03	2.842320e+01
20.650	1.307638e-02	8.007974e-03	8.173692e-03	2.847851e+01
20.660	1.280295e-02	7.838904e-03	8.173707e-03	2.853381e+01
20.670	1.253519e-02	7.673382e-03	8.173722e-03	2.858912e+01
20.680	1.227298e-02	7.511333e-03	8.173736e-03	2.864443e+01
20.690	1.201622e-02	7.352685e-03	8.173750e-03	2.869973e+01
20.700	1.176478e-02	7.197369e-03	8.173764e-03	2.875504e+01
20.710	1.151857e-02	7.045313e-03	8.173778e-03	2.881035e+01
20.720	1.127747e-02	6.896450e-03	8.173791e-03	2.886565e+01
20.730	1.104138e-02	6.750714e-03	8.173804e-03	2.892096e+01
20.740	1.081019e-02	6.608039e-03	8.173816e-03	2.897627e+01
20.750	1.058381e-02	6.468361e-03	8.173829e-03	2.903157e+01
20.760	1.036213e-02	6.331619e-03	8.173841e-03	2.908688e+01
20.770	1.014506e-02	6.197750e-03	8.173853e-03	2.914218e+01
20.780	9.932509e-03	6.066695e-03	8.173864e-03	2.919749e+01
20.790	9.724373e-03	5.938394e-03	8.173875e-03	2.925280e+01
20.800	9.520567e-03	5.812792e-03	8.173886e-03	2.930810e+01
20.810	9.321000e-03	5.689830e-03	8.173897e-03	2.936341e+01
20.820	9.125586e-03	5.569454e-03	8.173908e-03	2.941872e+01
20.830	8.934239e-03	5.451611e-03	8.173918e-03	2.947402e+01
20.840	8.746874e-03	5.336246e-03	8.173928e-03	2.952933e+01
20.850	8.563411e-03	5.223309e-03	8.173938e-03	2.958463e+01
20.860	8.383767e-03	5.112748e-03	8.173947e-03	2.963994e+01
20.870	8.207865e-03	5.004514e-03	8.173957e-03	2.969525e+01
20.880	8.035627e-03	4.898559e-03	8.173966e-03	2.975055e+01
20.890	7.866978e-03	4.794834e-03	8.173975e-03	2.980586e+01
20.900	7.701843e-03	4.693292e-03	8.173984e-03	2.986117e+01
20.910	7.540149e-03	4.593890e-03	8.173992e-03	2.991647e+01
20.920	7.381826e-03	4.496580e-03	8.174001e-03	2.997178e+01
20.930	7.226805e-03	4.401321e-03	8.174009e-03	3.002708e+01
20.940	7.075015e-03	4.308068e-03	8.174017e-03	3.008239e+01
20.950	6.926392e-03	4.216780e-03	8.174024e-03	3.013770e+01
20.960	6.780869e-03	4.127416e-03	8.174032e-03	3.019300e+01
20.970	6.638382e-03	4.039935e-03	8.174040e-03	3.024831e+01
20.980	6.498868e-03	3.954298e-03	8.174047e-03	3.030362e+01
20.990	6.362267e-03	3.870467e-03	8.174054e-03	3.035892e+01
21.000	6.228517e-03	3.788403e-03	8.174061e-03	3.041423e+01
21.010	6.097559e-03	3.708070e-03	8.174068e-03	3.046953e+01
21.020	5.969336e-03	3.629431e-03	8.174074e-03	3.052484e+01
21.030	5.843791e-03	3.552451e-03	8.174081e-03	3.058015e+01
21.040	5.720869e-03	3.477094e-03	8.174087e-03	3.063545e+01
21.050	5.600515e-03	3.403328e-03	8.174093e-03	3.069076e+01
21.060	5.482676e-03	3.331118e-03	8.174099e-03	3.074607e+01
21.070	5.367300e-03	3.260432e-03	8.174105e-03	3.080137e+01
21.080	5.254335e-03	3.191238e-03	8.174111e-03	3.085668e+01
21.090	5.143733e-03	3.123505e-03	8.174117e-03	3.091198e+01
21.100	5.035443e-03	3.057202e-03	8.174122e-03	3.096729e+01
21.110	4.929418e-03	2.992299e-03	8.174128e-03	3.102260e+01
21.120	4.825611e-03	2.928767e-03	8.174133e-03	3.107790e+01
21.130	4.723975e-03	2.866576e-03	8.174138e-03	3.113321e+01
21.140	4.624466e-03	2.805700e-03	8.174143e-03	3.118852e+01
21.150	4.527040e-03	2.746109e-03	8.174148e-03	3.124382e+01
21.160	4.431653e-03	2.687777e-03	8.174153e-03	3.129913e+01
21.170	4.338263e-03	2.630679e-03	8.174157e-03	3.135443e+01
21.180	4.246828e-03	2.574787e-03	8.174162e-03	3.140974e+01
21.190	4.157308e-03	2.520076e-03	8.174166e-03	3.146505e+01
21.200	4.069663e-03	2.466522e-03	8.174171e-03	3.152035e+01
21.210	3.983854e-03	2.414100e-03	8.174175e-03	3.157566e+01
21.220	3.899843e-03	2.362787e-03	8.174179e-03	3.163096e+01
21.230	3.817593e-03	2.312559e-03	8.174183e-03	3.168627e+01
21.240	3.737066e-03	2.263394e-03	8.174187e-03	3.174158e+01
21.250	3.658227e-03	2.215268e-03	8.174191e-03	3.179688e+01
21.260	3.581041e-03	2.168161e-03	8.174195e-03	3.185219e+01
21.270	3.505474e-03	2.122050e-03	8.174199e-03	3.190750e+01
21.280	3.431491e-03	2.076915e-03	8.174203e-03	3.196280e+01
21.290	3.359060e-03	2.032736e-03	8.174206e-03	3.201811e+01
21.300	3.288149e-03	1.989491e-03	8.174210e-03	3.207341e+01
21.310	3.218725e-03	1.947162e-03	8.174213e-03	3.212872e+01
21.320	3.150759e-03	1.905729e-03	8.174216e-03	3.218403e+01
21.330	3.084218e-03	1.865174e-03	8.174220e-03	3.223933e+01
21.340	3.019075e-03	1.825477e-03	8.174223e-03	3.229464e+01
21.350	2.955299e-03	1.786622e-03	8.174226e-03	3.234995e+01
21.360	2.892862e-03	1.748589e-03	8.174229e-03	3.240525e+01
21.370	2.831736e-03	1.711362e-03	8.174232e-03	3.246056e+01
21.380	2.771895e-03	1.674924e-03	8.174235e-03	3.251586e+01
21.390	2.713310e-03	1.639258e-03	8.174238e-03	3.257117e+01
21.400	2.655956e-03	1.604347e-03	8.174240e-03	3.262648e+01
21.410	2.599808e-03	1.570177e-03	8.174243e-03	3.268178e+01
21.420	2.544839e-03	1.536731e-03	8.174246e-03	3.273709e+01
21.430	2.491026e-03	1.503994e-03	8.174248e-03	3.279240e+01
21.440	2.438344e-03	1.471951e-03	8.174251e-03	3.284770e+01
21.450	2.386770e-03	1.440588e-03	8.174253e-03	3.290301e+01
21.460	2.336280e-03	1.409890e-03	8.174256e-03	3.295831e+01
21.470	2.286853e-03	1.379843e-03	8.174258e-03	3.301362e+01
21.480	2.238465e-03	1.350433e-03	8.174260e-03	3.306893e+01
21.490	2.191095e-03	1.321647e-03	8.174263e-03	3.312423e+01
21.500	2.144721e-03	1.293472e-03	8.174265e-03	3.317954e+01
21.510	2.099324e-03	1.265895e-03	8.174267e-03	3.323484e+01
21.520	2.054882e-03	1.238903e-03	8.174269e-03	3.329015e+01
21.530	2.011375e-03	1.212484e-03	8.174271e-03	3.334546e+01
21.540	1.968785e-03	1.186626e-03	8.174273e-03	3.340076e+01
21.550	1.927091e-03	1.161317e-03	8.174275e-03	3.345607e+01
21.560	1.886275e-03	1.136545e-03	8.174277e-03	3.351138e+01
21.570	1.846319e-03	1.112299e-03	8.174279e-03	3.356668e+01
21.580	1.807205e-03	1.088569e-03	8.174281e-03	3.362199e+01
21.590	1.768914e-03	1.065342e-03	8.174282e-03	3.367729e+01
21.600	1.731431e-03	1.042608e-03	8.174284e-03	3.373260e+01
21.610	1.694737e-03	1.020358e-03	8.174286e-03	3.378791e+01
21.620	1.658817e-03	9.985799e-04	8.174288e-03	3.384321e+01
21.630	1.623654e-03	9.772648e-04	8.174289e-03	3.389852e+01
21.640	1.589232e-03	9.564028e-04	8.174291e-03	3.395382e+01
21.650	1.555536e-03	9.359841e-04	8.174292e-03	3.400913e+01
21.660	1.522550e-03	9.159994e-04	8.174294e-03	3.406444e+01
21.670	1.490261e-03	8.964396e-04	8.174295e-03	3.411974e+01
21.680	1.458652e-03	8.772956e-04	8.174297e-03	3.417505e+01
21.690	1.427710e-03	8.585587e-04	8.174298e-03	3.423036e+01
21.700	1.397421e-03	8.402202e-04	8.174300e-03	3.428566e+01
21.710	1.367771e-03	8.222718e-04	8.174301e-03	3.434097e+01
21.720	1.338747e-03	8.047051e-04	8.174302e-03	3.439627e+01
21.730	1.310336e-03	7.875120e-04	8.174304e-03	3.445158e+01
21.740	1.282524e-03	7.706848e-04	8.174305e-03	3.450689e+01
21.750	1.255300e-03	7.542155e-04	8.174306e-03	3.456219e+01
21.760	1.228651e-03	7.380967e-04	8.174307e-03	3.461750e+01
21.770	1.202564e-03	7.223210e-04	8.174309e-03	3.467281e+01
21.780	1.177028e-03	7.068810e-04	8.174310e-03	3.472811e+01
21.790	1.152032e-03	6.917696e-04	8.174311e-03	3.478342e+01
21.800	1.127564e-03	6.769799e-04	8.174312e-03	3.483872e+01
21.810	1.103612e-03	6.625051e-04	8.174313e-03	3.489403e+01
21.820	1.080167e-03	6.483385e-04	8.174314e-03	3.494934e+01
21.830	1.057218e-03	6.344736e-04	8.174315e-03	3.500464e+01
21.840	1.034754e-03	6.209039e-04	8.174316e-03	3.505995e+01
21.850	1.012764e-03	6.076233e-04	8.174317e-03	3.511525e+01
21.860	9.912395e-04	5.946255e-04	8.174318e-03	3.517056e+01
21.870	9.701701e-04	5.819046e-04	8.174319e-03	3.522587e+01
21.880	9.495463e-04	5.694548e-04	8.174320e-03	3.528117e+01
21.890	9.293588e-04	5.572702e-04	8.174321e-03	3.533648e+01
21.900	9.095982e-04	5.453453e-04	8.174322e-03	3.539179e+01
21.910	8.902558e-04	5.336745e-04	8.174322e-03	3.544709e+01
21.920	8.713226e-04	5.222525e-04	8.174323e-03	3.550240e+01
21.930	8.527901e-04	5.110740e-04	8.174324e-03	3.555770e+01
21.940	8.346498e-04	5.001337e-04	8.174325e-03	3.561301e+01
21.950	8.168935e-04	4.894267e-04	8.174326e-03	3.566832e+01
21.960	7.995131e-04	4.789480e-04	8.174326e-03	3.572362e+01
21.970	7.825007e-04	4.686928e-04	8.174327e-03	3.577893e+01
21.980	7.658485e-04	4.586563e-04	8.174328e-03	3.583423e+01
21.990	7.495490e-04	4.488338e-04	8.174329e-03	3.588954e+01
22.000	7.335947e-04	4.392209e-04	8.174329e-03	3.594485e+01
22.010	7.179783e-04	4.298130e-04	8.174330e-03	3.600015e+01
22.020	7.026928e-04	4.206059e-04	8.174331e-03	3.605546e+01
22.030	6.877311e-04	4.115952e-04	8.174331e-03	3.611077e+01
22.040	6.730865e-04	4.027768e-04	8.174332e-03	3.616607e+01
22.050	6.587523e-04	3.941466e-04	8.174333e-03	3.622138e+01
22.060	6.447219e-04	3.857005e-04	8.174333e-03	3.627668e+01
22.070	6.309889e-04	3.774348e-04	8.174334e-03	3.633199e+01
22.080	6.175470e-04	3.693455e-04	8.174334e-03	3.638730e+01
22.090	6.043901e-04	3.614290e-04	8.174335e-03	3.644260e+01
22.100	5.915123e-04	3.536814e-04	8.174336e-03	3.649791e+01
22.110	5.789075e-04	3.460993e-04	8.174336e-03	3.655322e+01
22.120	5.665701e-04	3.386791e-04	8.174337e-03	3.660852e+01
22.130	5.544944e-04	3.314174e-04	8.174337e-03	3.666383e+01
22.140	5.426749e-04	3.243108e-04	8.174338e-03	3.671913e+01
22.150	5.311062e-04	3.173561e-04	8.174338e-03	3.677444e+01
22.160	5.197830e-04	3.105499e-04	8.174339e-03	3.682975e+01
22.170	5.087000e-04	3.038891e-04	8.174339e-03	3.688505e+01
22.180	4.978524e-04	2.973706e-04	8.174339e-03	3.694036e+01
22.190	4.872349e-04	2.909915e-04	8.174340e-03	3.699566e+01
22.200	4.768429e-04	2.847486e-04	8.174340e-03	3.705097e+01
22.210	4.666715e-04	2.786392e-04	8.174341e-03	3.710628e+01
22.220	4.567161e-04	2.726604e-04	8.174341e-03	3.716158e+01
22.230	4.469722e-04	2.668094e-04	8.174342e-03	3.721689e+01
22.240	4.374352e-04	2.610835e-04	8.174342e-03	3.727219e+01
22.250	4.281007e-04	2.554801e-04	8.174342e-03	3.732750e+01
22.260	4.189646e-04	2.499964e-04	8.174343e-03	3.738281e+01
22.270	4.100226e-04	2.446301e-04	8.174343e-03	3.743811e+01
22.280	4.012706e-04	2.393784e-04	8.174343e-03	3.749342e+01
22.290	3.927046e-04	2.342392e-04	8.174344e-03	3.754873e+01
22.300	3.843206e-04	2.292098e-04	8.174344e-03	3.760403e+01
22.310	3.761148e-04	2.242881e-04	8.174345e-03	3.765934e+01
22.320	3.680835e-04	2.194716e-04	8.174345e-03	3.771464e+01
22.330	3.602229e-04	2.147583e-04	8.174345e-03	3.776995e+01
22.340	3.525295e-04	2.101457e-04	8.174346e-03	3.782526e+01
22.350	3.449997e-04	2.056319e-04	8.174346e-03	3.788056e+01
22.360	3.376300e-04	2.012147e-04	8.174346e-03	3.793587e+01
22.370	3.304170e-04	1.968921e-04	8.174346e-03	3.799117e+01
22.380	3.233575e-04	1.926619e-04	8.174347e-03	3.804648e+01
22.390	3.164482e-04	1.885224e-04	8.174347e-03	3.810179e+01
22.400	3.096859e-04	1.844714e-04	8.174347e-03	3.815709e+01
22.410	3.030674e-04	1.805073e-04	8.174348e-03	3.821240e+01
22.420	2.965899e-04	1.766279e-04	8.174348e-03	3.826771e+01
22.430	2.902501e-04	1.728317e-04	8.174348e-03	3.832301e+01
22.440	2.840454e-04	1.691168e-04	8.174348e-03	3.837832e+01
22.450	2.779727e-04	1.654815e-04	8.174349e-03	3.843362e+01
22.460	2.720293e-04	1.619240e-04	8.174349e-03	3.848893e+01
22.470	2.662124e-04	1.584427e-04	8.174349e-03	3.854424e+01
22.480	2.605194e-04	1.550360e-04	8.174349e-03	3.859954e+01
22.490	2.549477e-04	1.517024e-04	8.174350e-03	3.865485e+01
22.500	2.494946e-04	1.484401e-04	8.174350e-03	3.871016e+01
22.510	2.441577e-04	1.452478e-04	8.174350e-03	3.876546e+01
22.520	2.389344e-04	1.421239e-04	8.174350e-03	3.882077e+01
22.530	2.338225e-04	1.390669e-04	8.174350e-03	3.887607e+01
22.540	2.288194e-04	1.360755e-04	8.174351e-03	3.893138e+01
22.550	2.239230e-04	1.331482e-04	8.174351e-03	3.898669e+01
22.560	2.191310e-04	1.302837e-04	8.174351e-03	3.904199e+01
22.570	2.144410e-04	1.274805e-04	8.174351e-03	3.909730e+01
22.580	2.098511e-04	1.247375e-04	8.174351e-03	3.915260e+01
22.590	2.053589e-04	1.220534e-04	8.174351e-03	3.920791e+01
22.600	2.009626e-04	1.194267e-04	8.174352e-03	3.926322e+01
22.610	1.966600e-04	1.168565e-04	8.174352e-03	3.931852e+01
22.620	1.924492e-04	1.143413e-04	8.174352e-03	3.937383e+01
22.630	1.883281e-04	1.118801e-04	8.174352e-03	3.942913e+01
22.640	1.842950e-04	1.094717e-04	8.174352e-03	3.948444e+01
22.650	1.803479e-04	1.071150e-04	8.174352e-03	3.953975e+01
22.660	1.764849e-04	1.048089e-04	8.174353e-03	3.959505e+01
22.670	1.727044e-04	1.025522e-04	8.174353e-03	3.965036e+01
22.680	1.690046e-04	1.003440e-04	8.174353e-03	3.970567e+01
22.690	1.653837e-04	9.818313e-05	8.174353e-03	3.976097e+01
22.700	1.618401e-04	9.606867e-05	8.174353e-03	3.981628e+01
22.710	1.583721e-04	9.399961e-05	8.174353e-03	3.987158e+01
22.720	1.549782e-04	9.197496e-05	8.174353e-03	3.992689e+01
22.730	1.516567e-04	8.999378e-05	8.174354e-03	3.998220e+01
22.740	1.484061e-04	8.805513e-05	8.174354e-03	4.003750e+01
22.750	1.452249e-04	8.615812e-05	8.174354e-03	4.009281e+01
22.760	1.421117e-04	8.430184e-05	8.174354e-03	4.014811e+01
22.770	1.390649e-04	8.248543e-05	8.174354e-03	4.020342e+01
22.780	1.360832e-04	8.070803e-05	8.174354e-03	4.025873e+01
22.790	1.331652e-04	7.896880e-05	8.174354e-03	4.031403e+01
22.800	1.303095e-04	7.726694e-05	8.174354e-03	4.036934e+01
22.810	1.275149e-04	7.560164e-05	8.174355e-03	4.042465e+01
22.820	1.247799e-04	7.397212e-05	8.174355e-03	4.047995e+01
22.830	1.221034e-04	7.237761e-05	8.174355e-03	4.053526e+01
22.840	1.194841e-04	7.081736e-05	8.174355e-03	4.059056e+01
22.850	1.169207e-04	6.929064e-05	8.174355e-03	4.064587e+01
22.860	1.144122e-04	6.779674e-05	8.174355e-03	4.070118e+01
22.870	1.119572e-04	6.633494e-05	8.174355e-03	4.075648e+01
22.880	1.095548e-04	6.490456e-05	8.174355e-03	4.081179e+01
22.890	1.072037e-04	6.350493e-05	8.174355e-03	4.086710e+01
22.900	1.049029e-04	6.213539e-05	8.174355e-03	4.092240e+01
22.910	1.026512e-04	6.079529e-05	8.174356e-03	4.097771e+01
22.920	1.004478e-04	5.948401e-05	8.174356e-03	4.103301e+01
22.930	9.829142e-05	5.820092e-05	8.174356e-03	4.108832e+01
22.940	9.618120e-05	5.694543e-05	8.174356e-03	4.114363e+01
22.950	9.411612e-05	5.571693e-05	8.174356e-03	4.119893e+01
22.960	9.209521e-05	5.451486e-05	8.174356e-03	4.125424e+01
22.970	9.011754e-05	5.333865e-05	8.174356e-03	4.130954e+01
22.980	8.818219e-05	5.218773e-05	8.174356e-03	4.136485e+01
22.990	8.628826e-05	5.106157e-05	8.174356e-03	4.142016e+01
23.000	8.443485e-05	4.995964e-05	8.174356e-03	4.147546e+01
